enterprise_id,treatment_285,ent_running,Gender,BlockCode,_weight,age_entrepreneur,CIBILscore,NumberofHouseholdmembers,HighestEducation,Religion,Community,MaritalStatus,OwnRentedHouse,TypeofDwelling,CAPBeneficiary,Typeofownership,Existingbusiness,Category_of_enterprise,Vehicle,Water,Equipmentavailability,Skilledlaboravailability,ECP_Score,HouseholdIncome
e_3102,1,1,Male,B044,1,37,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,Yes,Yes,45,312000
e_3103,1,0,Male,B098,1,44,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,No,50,30000
e_3106,1,1,Female,B035,1,34,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,55,33000
e_3107,1,1,Female,B120,1,44,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Rent,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,5000,Available,No,Yes,50,150000
e_3112,1,1,Male,B117,1,32,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,52500,Available,No,Yes,50,35000
e_3115,1,1,Male,B113,1,43,650 to 750,5,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,50,157000
e_3122,1,1,Male,B055,1,35,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,200000,Available,No,Yes,45,140000
e_3125,1,1,Male,B110,1,28,650 to 750,4,Graduate,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,72000,Available,No,Yes,60,350000
e_3126,1,1,Female,B062,1,26,750 to 900,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,100000,Available,No,Yes,55,320000
e_3127,1,1,Male,B074,1,37,750 to 900,3,Diploma,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,750000,Available,No,Yes,40,30000
e_313,0,1,Male,B101,3,30,650 to 750,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Company,Existing,ORANGE,175000,Available,No,Yes,55,100000
e_3132,1,1,Female,B110,1,36,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,No,40,180000
e_3135,1,1,Male,B056,1,44,750 to 900,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,50,300000
e_3136,1,1,Female,B061,1,41,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,40,45000
e_3137,1,1,Female,B101,1,39,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,70432,Available,No,Yes,50,125000
e_314,0,1,Male,B107,,37,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,30000,Available,No,Yes,50,42000
e_3145,1,1,Female,B055,1,34,750 to 900,2,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,10000,Available,No,Yes,35,310000
e_3147,1,1,Female,B091,1,29,650 to 750,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,55,160000
e_315,0,0,Female,B087,,23,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,40,320000
e_3152,1,1,Male,B056,1,34,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,230000
e_3153,1,1,Female,B085,1,35,-1 to 0,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,150000,Available,No,Yes,45,550000
e_3154,1,1,Male,B110,1,48,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,120000,Available,No,No,55,30000
e_3155,1,1,Male,B003,1,21,650 to 750,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,50,180000
e_3157,1,1,Female,B061,1,41,650 to 750,3,Primary - 1st to 5th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,45,30000
e_3158,1,1,Female,B059,1,26,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,200000,Available,No,Yes,50,160000
e_3159,1,1,Male,B114,1,35,650 to 750,3,Diploma,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,Yes,Yes,55,84000
e_316,0,1,Female,B117,,34,-1 to 0,1,Senior Secondary - 11th to 12th  ,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,32500,Available,No,Yes,55,200000
e_3163,1,1,Female,B031,1,35,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,65000,Available,No,Yes,40,220000
e_3164,1,1,Female,B098,1,37,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,No,55,100000
e_3166,1,1,Female,B005,1,39,650 to 750,4,Diploma,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,45000,Available,No,Yes,55,50000
e_317,0,1,Male,B104,1,42,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,65000,Available,No,Yes,55,270000
e_3171,1,1,Male,B080,1,43,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,55,35000
e_3172,1,1,Male,B085,1,38,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Not Available,No,Yes,50,83000
e_3175,1,1,Male,B058,1,38,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,45,80000
e_3179,1,1,Female,B005,1,44,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,35000,Available,No,Yes,50,47000
e_318,0,0,Male,B055,2,23,750 to 900,4,ITI,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,40000,Available,No,Yes,40,260000
e_3181,1,1,Male,B039,1,36,650 to 750,4,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,84320,Available,No,Yes,50,40000
e_3183,1,1,Male,B085,1,22,650 to 750,3,Diploma,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,25000,Not Available,No,Yes,55,3850000
e_3185,1,1,Male,B059,1,39,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,Yes,Yes,50,150000
e_3188,1,1,Female,B110,1,23,750 to 900,3,Graduate,Hindu,BC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,35000,Available,No,Yes,35,176000
e_3190,1,1,Male,B037,1,33,750 to 900,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,40,166000
e_3192,1,1,Male,B042,1,30,650 to 750,2,ITI,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,Yes,Yes,45,63000
e_3194,1,1,Female,B032,1,30,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Company,New,ORANGE,850000,Available,No,Yes,35,25000
e_3196,1,1,Female,B021,1,40,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,55,408000
e_32,0,1,Male,B075,,43,650 to 750,1,ITI,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,55432,Available,No,Yes,50,168000
e_320,0,1,Male,B032,2,42,-1 to 0,4,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,60,15000
e_3200,1,1,Female,B105,1,32,650 to 750,2,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,50,380000
e_3204,1,1,Female,B067,1,31,650 to 750,3,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,50,75000
e_3209,1,1,Female,B058,1,31,750 to 900,3,Post Graduate,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,200000,Available,No,Yes,50,210000
e_3211,1,1,Female,B029,1,43,-1 to 0,2,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,400000,Available,Yes,Yes,55,500000
e_3215,1,1,Male,B079,1,41,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,50,180000
e_3217,1,1,Female,B021,1,30,650 to 750,4,Diploma,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,50,24000
e_3218,1,1,Female,B016,1,45,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,40,640000
e_322,0,1,Female,B034,2,42,650 to 750,3,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,50,370000
e_3220,1,1,Male,B031,1,34,650 to 750,2,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,70000,Available,No,Yes,55,70000
e_3226,1,1,Female,B072,1,40,750 to 900,2,Primary - 1st to 5th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,40000,Not Available,No,Yes,55,30000
e_3229,1,1,Female,B005,1,33,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,35000,Available,No,Yes,60,150000
e_3231,1,1,Female,B069,1,43,-1 to 0,1,Secondary - 8th to 10th Standard,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,60,590000
e_3232,1,1,Male,B037,1,31,650 to 750,1,Post Graduate,Hindu,BC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,150000,Available,No,Yes,35,140000
e_3237,1,1,Male,B041,1,31,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,25000,Available,Yes,Yes,40,250000
e_3239,1,1,Male,B042,1,43,650 to 750,3,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,35000,Available,No,Yes,55,58000
e_324,0,0,Male,B118,2,30,-1 to 0,2,Diploma,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,200000,Available,No,Yes,45,500000
e_3241,1,1,Male,B055,1,34,650 to 750,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,545000,Available,No,Yes,50,312000
e_3249,1,1,Female,B003,1,25,650 to 750,1,Diploma,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,500000,Available,No,Yes,50,360000
e_325,0,1,Female,B032,,23,-1 to 0,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,60,204000
e_3251,1,1,Female,B101,1,41,-1 to 0,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,35432,Available,No,Yes,50,121000
e_3252,1,1,Male,B035,1,32,750 to 900,1,Diploma,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,390000,Available,Yes,Yes,55,37500
e_3254,1,1,Female,B035,1,45,650 to 750,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,50,590000
e_3258,1,1,Male,B015,1,30,650 to 750,1,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,600000,Available,Yes,Yes,55,150000
e_3261,1,1,Male,B056,1,40,650 to 750,2,Senior Secondary - 11th to 12th  ,Christian,BC,Married,Rent,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,60,56000
e_3262,1,1,Male,B110,1,45,650 to 750,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,No,60,5000
e_3264,1,1,Female,B045,1,39,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,60,45000
e_3267,1,1,Male,B101,1,45,650 to 750,2,Diploma,Hindu,MBC/DNC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,45000,Available,No,Yes,55,120000
e_3268,1,1,Male,B026,1,41,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,75000,Available,No,Yes,40,115000
e_327,0,1,Female,B117,2,40,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,81000,Available,No,Yes,50,40000
e_3270,1,1,Male,B059,1,37,650 to 750,1,ITI,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,90000,Available,No,Yes,50,100000
e_3271,1,1,Male,B107,1,32,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,80000,Available,No,Yes,50,314000
e_3272,1,1,Female,B101,1,32,650 to 750,4,Diploma,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,45000,Available,No,Yes,50,72000
e_3273,1,1,Female,B005,1,37,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,55000,Available,No,Yes,60,175000
e_3277,1,1,Male,B087,1,40,-1 to 0,1,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,80000,Available,No,Yes,55,25000
e_3278,1,1,Female,B018,1,27,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,300000,Available,No,Yes,40,250000
e_3284,1,1,Female,B032,1,33,650 to 750,1,Secondary - 8th to 10th Standard,Muslim,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,55,180000
e_329,0,0,Male,B117,,38,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,45350,Not Available,No,Yes,45,100000
e_3291,1,1,Female,B074,1,43,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,60000,Available,No,Yes,40,102000
e_3293,1,1,Female,B088,1,26,650 to 750,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Not Available,No,Yes,45,150000
e_3296,1,1,Male,B115,1,29,750 to 900,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,50,1410000
e_3297,1,1,Male,B037,1,40,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,300000,Available,No,Yes,50,370000
e_3298,1,1,Male,B056,1,30,650 to 750,1,Diploma,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,45,30000
e_33,0,1,Female,B018,,36,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,40,450000
e_330,0,1,Male,B109,,39,-1 to 0,2,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,No,55,19000
e_3302,1,1,Female,B021,1,39,650 to 750,3,Secondary - 8th to 10th Standard,Christian,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,1400000,Available,No,Yes,60,20000
e_3303,1,1,Female,B065,1,27,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,80000,Available,No,Yes,55,200000
e_3304,1,1,Male,B039,1,23,650 to 750,1,Graduate,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,500000,Available,Yes,No,55,60000
e_3309,1,1,Female,B071,1,37,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,55,20000
e_331,0,1,Male,B086,,43,550 to 650,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,55,20000
e_3315,1,1,Female,B119,1,30,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,0,Available,No,Yes,45,58000
e_3324,1,1,Female,B074,1,33,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,60000,Available,No,Yes,50,120000
e_3326,1,1,Female,B068,1,39,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,50,835000
e_3327,1,1,Female,B106,1,43,650 to 750,2,Secondary - 8th to 10th Standard,Christian,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,55,290000
e_3328,1,1,Female,B115,1,31,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,1500000,Available,No,Yes,50,20000
e_3330,1,1,Female,B097,1,32,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,0,Available,Yes,Yes,55,340000
e_3335,1,1,Male,B034,1,36,650 to 750,3,ITI,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,42000,Available,No,Yes,45,3000
e_3336,1,1,Male,B105,1,23,650 to 750,3,Graduate,Hindu,BC,Unmarried,Rent,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,Yes,Yes,45,180000
e_3338,1,1,Female,B096,1,38,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,20000,Available,Yes,Yes,50,132000
e_334,0,0,Male,B120,1,29,650 to 750,3,Diploma,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,778000,Available,No,Yes,40,289000
e_3343,1,1,Female,B087,1,42,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,90000,Available,No,Yes,60,600000
e_3344,1,1,Male,B061,1,45,650 to 750,4,ITI,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,30000,Available,Yes,Yes,60,0
e_3347,1,1,Female,B098,1,29,750 to 900,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,60,25000
e_3348,1,1,Male,B092,1,28,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,55,645000
e_335,0,0,Female,B019,,44,300 to 550,4,Graduate,Hindu,SC,Married,Rent,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,No,40,100000
e_3350,1,1,Male,B056,1,43,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Rent,Kutcha House,No,Society,New,GREEN,75000,Available,No,Yes,60,48000
e_3354,1,1,Male,B113,1,45,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,Yes,Yes,45,80000
e_3357,1,0,Male,B044,1,25,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,114000,Available,Yes,Yes,60,110000
e_336,0,1,Male,B078,,43,750 to 900,3,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,55,282000
e_3361,1,1,Male,B057,1,30,750 to 900,3,Diploma,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,30000,Available,No,Yes,50,680000
e_3363,1,1,Female,B109,1,45,650 to 750,3,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,60000,Available,No,Yes,50,840000
e_3369,1,1,Male,B051,1,38,750 to 900,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,42000,Available,No,Yes,50,25000
e_337,0,1,Female,B019,2,40,300 to 550,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,50,15000
e_3373,1,1,Male,B044,1,26,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,Yes,Yes,40,1000000
e_3376,1,1,Male,B045,1,30,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,180000,Available,Yes,Yes,45,270000
e_3378,1,1,Male,B097,1,30,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,50,120000
e_338,0,0,Female,B040,,30,750 to 900,3,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,Yes,40,390000
e_3385,1,1,Female,B071,1,25,750 to 900,2,Graduate,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,No,Yes,45,500000
e_3386,1,1,Female,B031,1,44,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,65000,Available,No,Yes,45,80000
